fecha,titular,score,label,año,mes
2022-09-07,"Más de 10 mil familias productoras de banano, café y cacao serán beneficiadas con la implementación de la Ruta Productiva Exportadora",0.6307,POS,2022,9
2022-09-07,Áncash exporta más de 24 mil toneladas de palta a EE.UU. y Europa,0.0894,NEU,2022,9
2022-09-05,"Exportaciones peruanas de ajíes nativos sumaron US$ 3.944.000 en el primer semestre del año, registrando una caída de -3%",-0.1351,NEU,2022,9
2022-08-31,Colapso histórico en la producción de papa en Francia debido a episodios de sequía y calor extremo,-0.8929,NEG,2022,8
2022-08-31,Midagri: Agroexportaciones peruanas superarán US$ 9.000 millones este año,0.1767,NEU,2022,8
2022-08-26,Perú es el primer productor y exportador mundial de café orgánico junto con Etiopía,0.3065,NEU,2022,8
2022-08-24,Balanza comercial agraria logró un superávit de US$ 969.497.000 en el primer semestre del año,0.0972,NEU,2022,8
2022-08-23,"Exportaciones de uvas y arándanos superarían los US$ 1.000 millones, pero paltas ya no",-0.065,NEU,2022,8
2022-08-22,Ica lideró exportaciones de productos agrícolas no tradicionales en la primera mitad de 2022,0.04,NEU,2022,8
2022-08-15,"Agroexportaciones sumaron US$ 782 millones en julio de 2022, mostrando un aumentó de 15%",0.0543,NEU,2022,8
2022-08-11,"Agroexportaciones peruanas sumarían US$ 9.600 millones en 2022, 10% más que el año anterior",0.318,NEU,2022,8
2022-08-11,Ranking de las diez principales empresas agroexportadoras peruanas,0.0627,NEU,2022,8
2022-08-10,"Agroexportaciones peruanas sumaron US$ 4.033 millones entre enero y junio del 2022, mostrando un incremento de 20.6%",0.0482,NEU,2022,8
2022-08-10,Agroexportaciones peruanas crecerán este año y también el próximo,0.2098,NEU,2022,8
2022-08-09,"Agroexportaciones peruanas a Bélgica sumaron US$ 170 millones en 2021, mostrando un aumento de 10%",0.1598,NEU,2022,8
2022-08-08,"ADEX: Agroexportaciones peruanas sumaron US$ 4.039 millones en la primera mitad de 2022, registrando un aumento de 20.6%",0.1295,NEU,2022,8
2022-08-05,Midagri: Producción nacional de papa se reduciría 10.7% en volumen en 2023,-0.0049,NEU,2022,8
2022-08-03,Perú exportó cáscara de limón por US$ 9.5 millones durante el primer semestre de 2022,0.1241,NEU,2022,8
2022-08-02,"Exportaciones peruanas de maracuyá sumaron US$ 28.368.000 entre enero y mayo del 2022, representando un aumento de 36%",0.0985,NEU,2022,8
2022-07-27,Gobierno transfiere S/ 30 millones para implementar estrategia de apoyo a la mujer rural,0.1519,NEU,2022,7
2022-07-27,Proarándanos: Piura liderará el dinamismo en arándanos en campaña 2022/2023 que ya anticipa nuevos registros históricos,0.2833,NEU,2022,7
2022-07-26,“Hoy la industria de berries representa el 15% de las agroexportaciones de México y seguirá siendo una industria que va creciendo”,0.6353,POS,2022,7
2022-07-25,"Agroexportaciones peruanas a Corea del Sur sumaron US$ 127 millones entre enero y mayo de este año, representando un aumento de 64%",0.2241,NEU,2022,7
2022-07-25,"Si un pequeño productor de palta obtiene menos de 12 toneladas por hectárea, probablemente no le resulte rentable el cultivo",-0.6681,NEG,2022,7
2022-07-20,Cítricos peruanos en su hora más difícil,-0.3653,NEU,2022,7
2022-07-19,Fondo Agroperú otorgó S/ 991 millones para financiar 79.489 créditos a nivel nacional,0.1415,NEU,2022,7
2022-07-19,Aumentó el abastecimiento de alimentos en mercados mayoristas de Lima para atender a consumidores,-0.0649,NEU,2022,7
2022-07-15,Mincetur: Agroexportaciones peruanas superarían los US$ 9.600 millones al cierre del año,0.2605,NEU,2022,7
2022-07-15,Chilena Agroberries y peruana Pura Fruit se asocian en proyecto de 500 hectáreas de arándanos en Perú,0.4462,NEU,2022,7
2022-07-14,"De las 50 principales empresas agroexportadoras peruanas entre enero y mayo del 2022, solo ocho presentaron resultados negativos",-0.164,NEU,2022,7
2022-07-13,Cuatro mercados nuevos de agroexportación se abrieron para el Perú este año; se espera cerrar con 11 más,0.7034,POS,2022,7
2022-07-11,"Agroexportaciones peruanas sumaron US$ 4.025 millones en el primer semestre del 2022, mostrando un crecimiento de 20%",0.1365,NEU,2022,7
2022-07-08,Mujeres rurales de Áncash forman asociaciones de crédito para enfrentar crisis económica,0.1332,NEU,2022,7
2022-07-06,Midagri busca promover el desarrollo del sector cafetalero,0.5068,POS,2022,7
2022-07-01,"En los últimos 30 años, la productividad del sector agropecuario ha crecido más que el resto de la economía",0.0401,NEU,2022,7
2022-06-30,"Para 2022, Perú va a superar a Chile en exportación de frutas a Estados Unidos",0.2835,NEU,2022,6
2022-06-28,"Ayer ingresaron 10.172 toneladas de alimentos a al Gran Mercado Mayorista de Lima, representando un aumento de 89% en comparación a los últimos cuatro lunes",-0.1419,NEU,2022,6
2022-06-28,Se concretó el ingreso del arándano peruano al mercado de Israel,0.453,POS,2022,6
2022-06-27,Limón Tahití será el único cítrico de Perú que cerraría sus envíos en positivo este año,0.228,NEU,2022,6
2022-06-27,"Si alimentamos a China e India, el sector agrario peruano se va a favorecer mucho",-0.1264,NEU,2022,6
2022-06-23,"Agroexportaciones peruanas sumaron US$ 3.020 millones entre enero-abril del 2022, mostrando un aumento de 33.9%",0.0408,NEU,2022,6
2022-06-20,Agroexportaciones peruanas de limones siguen creciendo,0.4285,NEU,2022,6
2022-06-17,Agroexportaciones peruanas superarían los US$ 9.000 millones este año,-0.1669,NEU,2022,6
2022-06-15,AGAP alerta que narcotráfico pretende usar cadena logística de agroexportación,-0.4964,NEG,2022,6
2022-06-13,Agroexportaciones peruanas sumaron US$ 528 millones en mayo del 2022,-0.0649,NEU,2022,6
2022-06-13,"Exportaciones de productos agrícolas orgánicos sumaron US$ 636 millones en 2021, mostrando un crecimiento de 11%",0.0856,NEU,2022,6
2022-06-13,Seguro Agrícola beneficiaría a más de 4.000 agricultores al cierre de 2022,-0.1103,NEU,2022,6
2022-06-13,Brasil proveerá al Perú de urea: en julio llegan las primeras 40.000 toneladas,0.0161,NEU,2022,6
2022-06-10,Perú importó urea por más de US$ 51 millones entre enero y mayo,-0.1254,NEU,2022,6
2022-06-10,"Agroexportaciones peruanas sumaron US$ 2.862 millones entre enero y abril de 2022, mostrando un crecimiento de 25.1% en valor",0.077,NEU,2022,6
2022-06-06,Agroexportaciones peruanas hacia Estados Unidos superan por primera vez los US$ 1.000 en un trimestre,0.1208,NEU,2022,6
2022-06-06,Gobierno crea comisión de alto nivel para enfrentar crisis alimentaria y agrícola,0.1066,NEU,2022,6
2022-06-03,Midagri promueve mayor consumo de leche para elevar calidad de la alimentación de población,0.3184,POS,2022,6
2022-05-31,Caja Piura: 3.147 agricultores accedieron a un crédito por primera vez en el primer trimestre del 2022,0.109,NEU,2022,5
2022-05-30,Precio del arroz se elevó entre 0.20 a 0.30 céntimos en los últimos cuatro meses,-0.6387,NEG,2022,5
2022-05-25,10 regiones participarán en rueda de negocios para reactivar comercio fronterizo con Chile,0.4962,POS,2022,5
2022-05-25,"Agroexportaciones peruanas alcanzarían los US$ 9.763 millones este año, lo que representaría un incremento de 10.2%",0.1059,NEU,2022,5
2022-05-23,"El reto más grande que actualmente enfrenta la postcosecha del mango en México es concientizar a los productores para evitar el corte de fruta tierna e inmadura, lo cual destroza el mercado",-0.7181,NEG,2022,5
2022-05-23,Agroexportaciones peruanas cayeron en valor -2% en abril de 2022,0.0064,NEU,2022,5
2022-05-20,Perú y Chile acuerdan restablecer exportaciones de mango,0.1776,NEU,2022,5
2022-05-20,"Comienza Qallariy Aceleradora, programa que financiará hasta con 20 000 dólares a pymes de la agroindustria",0.2005,NEU,2022,5
2022-05-19,"Agricultores pueden consultar gratis precios, agua y clima desde su celular",0.2553,NEU,2022,5
2022-05-19,Consumo per cápita de cerdo en Perú crecería entre 4.5% y 5% este año,0.01,NEU,2022,5
2022-05-19,Certifican primeros envíos de pasas de uvas piuranas para exportación,0.3088,NEU,2022,5
2022-05-18,Agroexportaciones no tradicionales peruanas crecieron 17.1% en el primer trimestre,0.0898,NEU,2022,5
2022-05-16,Agroexportaciones peruanas crecieron en valor 30.5% en el primer trimestre del año,0.14,NEU,2022,5
2022-05-12,Entregan primeras licencias de la marca Agricultura Familiar a productores de Pasco,0.4517,POS,2022,5
2022-05-11,Titular del Midagri anuncia aprobación de Decretos sobre fertilizantes y créditos al agro,0.3692,NEU,2022,5
2022-05-11,"Si no demostramos que el cacao peruano está libre de deforestación, corremos el riesgo de perder el mercado de Europa",-0.4568,NEG,2022,5
2022-05-10,Emitirán Decreto de Urgencia para crear el Fondo Nacional del Agua,0.2574,NEU,2022,5
2022-05-09,Perú exportó 241.556 toneladas de mango fresco en la campaña 2021/2022,0.2239,NEU,2022,5
2022-05-09,Exportaciones de jugo de limón sumaron 4.3 millones en el primer trimestre de 2022,0.1114,NEU,2022,5
2022-05-06,Piura: solo 38 % de mujeres dedicadas al sector pesca en Sechura son clientes de alguna entidad financiera,-0.0554,NEU,2022,5
2022-05-06,Piura proyecta exportar más de 5.730 toneladas de arándanos este año,0.5616,POS,2022,5
2022-05-03,Perú exportó limón Tahití por US$ 9 millones en el primer trimestre de 2022,0.1134,NEU,2022,5
2022-05-03,Perú es el segundo país en Latinoamérica y el Caribe que más depende de las importaciones de fertilizantes de Rusia,-0.8906,NEG,2022,5
2022-05-03,Cerezas y frutos secos serán los próximos productos de la canasta agroexportadora peruana,-0.2147,NEU,2022,5
2022-04-26,"Si no desalentamos la inversión, en 2023 Perú se consolidará como líder mundial en espárrago, banano, arándano, uva, palta, alcachofa y mango",0.2909,NEU,2022,4
2022-04-25,Perú supera a Chile como proveedor de paltas y arándanos a China,-0.033,NEU,2022,4
2022-04-25,Agroexportaciones peruanas suman US$ 2.158 millones en el primer trimestre del año,0.065,NEU,2022,4
2022-04-25,El mango de Moro: una delicia de Áncash que solo se exporta vía aérea,0.3056,NEU,2022,4
2022-04-18,ADEX: Agroexportaciones peruanas crecieron en valor 30% en el primer bimestre de 2022,0.0582,NEU,2022,4
2022-04-11,Diez organizaciones lograron inscribirse en el registro nacional de cooperativas agrarias,0.4657,POS,2022,4
2022-04-11,Paro de transportistas afectó las agroexportaciones,-0.6038,NEG,2022,4
2022-04-11,Agroexportaciones peruanas crecen en valor 29.9% en el primer bimestre del 2022,0.0861,NEU,2022,4
2022-04-08,Agroexportaciones de Cajamarca sumaron US$ 282 millones en 2021,0.1907,NEU,2022,4
2022-04-06,"Cereza, pitahaya, dátiles e higos peruanos: los cultivos con mayor potencial para la Unión Europea",0.2876,NEU,2022,4
2022-04-06,Ayer ingresaron más de 7.000 toneladas de alimentos a mercados mayoristas de Lima,0.0187,NEU,2022,4
2022-03-30,Midagri: conflicto entre Rusia y Ucrania no ocasionará grave desabastecimiento de granos en Perú,-0.2014,NEU,2022,3
2022-03-29,Cadena de valor del algodón en nuestro país involucra a más de 8.000 agricultores familiares en la fase productiva,0.0914,NEU,2022,3
2022-03-29,"Cultivos de palta ganan terreno a la papa en sierra centro, pero despegue peligra",-0.1117,NEU,2022,3
2022-03-29,Exportaciones agrícolas de Perú a Alemania sumaron US$ 610 millones en 2021,0.4195,NEU,2022,3
2022-03-28,CIEN-ADEX: Agroexportaciones generaron el 64.3% del total de puestos de trabajado relacionados a las exportaciones en enero del 2022,-0.0513,NEU,2022,3
2022-03-24,Frutícola Olmos proyecta triplicar su volumen de exportación de limones Tahití orgánicos en los próximos 3 años,0.3273,NEU,2022,3
2022-03-23,Israel se prepara para recibir arándanos peruanos,0.3436,NEU,2022,3
2022-03-22,Midagri: Agroexportaciones peruanas crecieron 14% en enero de 2022,0.0006,NEU,2022,3
2022-03-21,Uva y café impulsaron el aumento de las agroexportaciones en febrero del 2022,0.4847,POS,2022,3
2022-03-21,"Palta, uva, mandarina, mango, entre los productos más exportados por el Perú a Rusia en los últimos 20 años; hay mucho potencial para crecer",0.4156,NEU,2022,3
2022-03-21,Estados Unidos concentró el 42.9% de las agroexportaciones no tradicionales de Perú en enero de 2022,0.1475,NEU,2022,3
2022-03-18,Brasil envía sus primeros limones Tahití a Chile,0.4025,NEU,2022,3
2022-03-18,Prohibir el uso de la leche en polvo elevaría los precios para los consumidores,-0.3702,NEU,2022,3
2022-03-17,Perú exportó cáscara de limón por US$ 4 millones en el primer bimestre de 2022,0.1536,NEU,2022,3
2022-03-17,Midagri: Conflicto bélico entre Rusia y Ucrania tiene repercusión mínima en agroexportaciones peruanas,-0.7279,NEG,2022,3
2022-03-17,Exportaciones de limón sutil fresco caen en volumen 32.2% en el primer bimestre del 2022,0.0023,NEU,2022,3
2022-03-16,Solo un despacho agroexportador peruano fue rechazado por la FDA de EE.UU. durante el primer bimestre,-0.2633,NEU,2022,3
2022-03-14,Agroexportación será importante motor de crecimiento de región La Libertad este año,0.6984,POS,2022,3
2022-03-14,Midagri aprueba reglamento del uso de marca de certificación de la Agricultura Familiar,0.1778,NEU,2022,3
2022-03-14,"Comex Perú: Agroexportaciones no tradicionales de Perú a Chile sumaron US$ 354 millones en 2021, reflejando un incremento de 63.9%",0.044,NEU,2022,3
2022-03-11,"El café sube a medida que el petróleo aumenta, y el clima de Brasil amenaza el suministro",-0.8836,NEG,2022,3
2022-03-11,Gobierno impulsará la agroexportación en las regiones del país,0.7283,POS,2022,3
2022-03-08,Ica y Piura participan con el 87% de las exportaciones peruanas de uva en 2021,0.1265,NEU,2022,3
2022-03-07,¿Cómo va afectando el conflicto en Ucrania a las agroexportaciones peruanas?,-0.8231,NEG,2022,3
2022-03-07,"Agroexportaciones peruanas suman US$ 856 millones en enero del 2022, registrando alza de 11%",0.0544,NEU,2022,3
2022-03-02,La ruta que siguen las agroexportaciones peruanas a Rusia: ¿Está en riesgo el abastecimiento?,-0.7462,NEG,2022,3
2022-02-28,"En los últimos cinco años, agroexportaciones peruanas a Rusia crecieron en promedio de 28% cada año",-0.0528,NEU,2022,2
2022-02-24,“El limón Tahití es uno de los cultivos de crecimiento más acelerado del país”,0.3059,NEU,2022,2
2022-02-23,"Holanda, Estados Unidos, España y Chile concentraron el 78% de las exportaciones peruanas de palta en 2021",0.4458,POS,2022,2
2022-02-23,"Agroexportaciones de la selva crecen 27%, superan a la costa, sierra y conquistan mercados",0.5433,POS,2022,2
2022-02-22,"“Con una empresa como Frío Aéreo en Piura, los mangos premium peruanos estarían en todo el mundo”",0.252,NEU,2022,2
2022-02-21,Midagri y Municipalidad de Pachacámac fortalecen la agricultura familiar,0.4134,POS,2022,2
2022-02-18,Midagri fija cuotas de exportación de alpacas y llamas para el 2022,-0.0399,NEU,2022,2
2022-02-17,“Es lamentable que Tumbes no participe activamente de las exportaciones de banano fresco”,-0.9302,NEG,2022,2
2022-02-15,"Midagri: Agroexportaciones peruanas alcanzan los US$ 9.172 millones en 2021, mostrando un crecimiento de 18%",0.0282,NEU,2022,2
2022-02-15,"La Libertad, Lima, Ica, Piura y Lambayeque concentran el 86% de las agroexportaciones no tradicionales en 2021",0.0681,NEU,2022,2
2022-02-14,Estados Unidos y Países Bajos concentraron el 48% de las agroexportaciones peruanas en 2021,0.004,NEU,2022,2
2022-02-10,Camposol lideró agroexportaciones peruanas en 2021,0.0593,NEU,2022,2
2022-02-09,Agroexportaciones participaron con el 15.8% del total de las exportaciones peruanas en 2021,0.1115,NEU,2022,2
2022-02-08,"Acopio de leche fresca para la industria se desacelera, mientras que crece la importación de leche en polvo",-0.0494,NEU,2022,2
2022-02-07,Midagri: “El 2021 ha sido el año de la consolidación del Perú como un importante abastecedor de alimentos frescos en el mundo”,0.2301,NEU,2022,2
2022-02-04,"Récord: Agroexportaciones peruanas sumaron US$ 8.874 millones en 2021, mostrando un crecimiento de 18%",0.2784,NEU,2022,2
2022-02-01,Perú importa 1.2 millones de toneladas de fertilizantes sintéticos al año,0.3922,POS,2022,2
2022-01-31,Midagri: Exportaciones de mango representaron el 4.8% del total de las agroexportaciones no tradicionales de Perú en 2021,0.0626,NEU,2022,1
2022-01-28,Perú exportó jugo de limón por US$ 12.8 millones en 2021,0.0649,NEU,2022,1
2022-01-27,Exportaciones peruanas de limón Tahití cerraron 2021 con crecimiento y alcanzó los US$ 16.7 millones,0.1813,NEU,2022,1
2022-01-26,La Positiva indemnizó con S/19.634.472 a más de 66.864 productores en la campaña agrícola 2020-2021,-0.019,NEU,2022,1
2022-01-20,Brasil inunda Chile con su limón Tahití,0.7527,POS,2022,1
2022-01-20,Perú cerró 2021 con exportaciones de aceite de limón por US$ 29 millones,0.1021,NEU,2022,1
2022-01-20,Estados Unidos y Países Bajos concentran el 49% de las agroexportaciones peruanas entre enero y noviembre del 2021,0.0227,NEU,2022,1
2022-01-18,"CCL: agroexportación, pesca y minería serán los sectores más dinámicos este año",-0.0706,NEU,2022,1
2022-01-17,Mincetur reimpulsará exportación de banano orgánico,0.3934,NEU,2022,1
2022-01-14,Exportaciones argentinas de arándanos en la última campaña alcanzaron las 8.500 toneladas de fruta fresca,0.2971,NEU,2022,1
2022-01-14,Agroexportaciones peruanas alcanzarían los US$ 10.000 millones en el 2022,0.1619,NEU,2022,1
2022-01-12,Agroexportaciones no tradicionales representan el 14% del total de las exportaciones totales de Perú de enero a noviembre 2021,-0.0236,NEU,2022,1
2022-01-10,Crecen exportaciones de piña y suman US$ 5.5 millones en 2021,0.4097,NEU,2022,1
2022-01-07,Agroexportaciones peruanas habrían superado los US$ 9.000 millones en 2021,0.2262,NEU,2022,1
2022-01-06,ADEX: Inversiones serán determinantes para el futuro de las agroexportaciones,0.2303,NEU,2022,1
2022-01-05,Venta de cuyes se duplica en la provincia de Rodríguez de Mendoza,0.325,NEU,2022,1
2022-01-03,Junín: Impulsan agroexportaciones de cacao finos de sabor y aroma en Satipo,0.441,POS,2022,1
2022-01-03,"Espárragos, cítricos y granada, entre los cultivos que más perdieron rentabilidad en el 2021",-0.8839,NEG,2022,1
2023-12-28,Desafíos para la industria de la palta el 2024,-0.3727,NEU,2023,12
2023-12-28,Cerro Prieto alcanzará ventas por US$ 212 millones al cierre de 2023,0.0775,NEU,2023,12
2023-12-28,"En diciembre, la recolección de mango peruano se hizo principalmente con ‘cosecha hormiga’",-0.1607,NEU,2023,12
2023-12-26,El mango aéreo se está llevando el 42.84% de la fruta disponible,-0.2441,NEU,2023,12
2023-12-22,248 organizaciones agrarias recibirán subvención para sus emprendimientos,0.2057,NEU,2023,12
2023-12-21,Piura exportó frejol locato a Corea por S/ 1.5 millones entre octubre y diciembre de este año,0.486,POS,2023,12
2023-12-21,Sociedad Agrícola Rapel envió con éxito su último contenedor de uva de la temporada tras superar grandes retos productivos,-0.7883,NEG,2023,12
2023-12-20,Canal de Panamá aumentará los tránsitos diarios a partir del 16 de enero debido a que las lluvias mejoran,0.0567,NEU,2023,12
2023-12-19,Aumenta el volumen de mango procedente de Sudamérica,0.187,NEU,2023,12
2023-12-18,Nuevos mercados abiertos el 2023,-0.1656,NEU,2023,12
2023-12-18,"Agroexportaciones peruanas cerrarían en US$ 9.700 millones este año, monto muy similar al 2022",-0.0709,NEU,2023,12
2023-12-15,Agrobanco desembolsó S/ 628.9 millones en créditos a productores de la Macrorregión Sur en la campaña 2022/2023,0.0693,NEU,2023,12
2023-12-14,Fijan cuotas de exportación de alpacas y llamas correspondientes al año 2024,-0.0165,NEU,2023,12
2023-12-13,Agroexportaciones peruanas caen -2.4% en valor entre enero y octubre de 2023,-0.0284,NEU,2023,12
2023-12-12,Perú exportó 8.613 toneladas de arveja por US$ 30.2 millones entre enero y octubre,-0.4009,NEU,2023,12
2023-12-12,"Perú exportó 63.883 toneladas de jengibre fresco en lo que va de la temporada, lo que representó un aumento de +23%",0.3756,NEU,2023,12
2023-12-12,La agroexportación y su instinto de supervivencia,0.0556,NEU,2023,12
2023-12-12,Estado realizó primera compra directa a productores de la Agricultura Familiar,0.2377,NEU,2023,12
2023-12-11,"Agroexportaciones no tradicionales sumaron US$ $ 6.835.679.000 entre enero y octubre del 2023,",-0.0576,NEU,2023,12
2023-12-11,"Envíos peruanos de mango fresco sumaron 113.822 toneladas por US$ 139 millones entre enero y octubre, lo que significó una caída de -31% en volumen",0.0932,NEU,2023,12
2023-12-06,Sequía en Canal de Panamá provoca reducciones de tránsito y retrasos en transporte marítimo,-0.4727,NEG,2023,12
2023-12-06,Biocombustibles representan una contribución valiosa e inmediata de la agroindustria de América Latina al combate global al cambio climático,0.7502,POS,2023,12
2023-12-06,Precio de espárrago peruano aumenta 35% en Estados Unidos,-0.8119,NEG,2023,12
2023-12-06,Agroexportaciones peruanas a Corea del Sur sumaron US$ 111.1 millones entre enero y septiembre de 2023,-0.0181,NEU,2023,12
2023-12-05,"Agrícola Don Ricardo: ""Hemos experimentado precios de los arándanos un 30 a un 40% más que el año pasado""",-0.1589,NEU,2023,12
2023-12-05,Comerciantes internacionales se preguntan cómo reaccionarán los clientes europeos con tan poco mango peruano y qué sucederá a futuro,-0.6871,NEG,2023,12
2023-12-04,Camposol muestra crecimiento en ebitda por mayor precio del arándano,-0.2493,NEU,2023,12
2023-12-01,El XXII Congreso Internacional del Mango Peruano transcurrió de manera “constructiva y edificante”,0.5467,POS,2023,12
2023-11-29,Estiman pérdidas millonarias para los productores chilenos de cerezas por las lluvias,-0.9225,NEG,2023,11
2023-11-28,Exportación peruana de uva de mesa está por llegar al pico de la campaña 2023/2024,-0.0527,NEU,2023,11
2023-11-24,"Se abren nuevos mercados para frutas peruanas en Nueva Zelanda, Asia y EE.UU.",0.2341,NEU,2023,11
2023-11-23,Exportaciones peruanas de frutas y hortalizas sumaron US$ 3.622 millones entre enero y septiembre,0.0537,NEU,2023,11
2023-11-23,"Despachos de arándanos peruanos caen en todos los destinos, pero hay efecto rebote en los precios",-0.0221,NEU,2023,11
2023-11-22,Mango congelado como opción a los problemas climáticos,-0.763,NEG,2023,11
2023-11-22,Piura cuenta con gran potencial agrícola y pecuario,0.5096,POS,2023,11
2023-11-22,Piura: campaña de exportación de mago Kent inicia con valor de S/ 200 por jaba para envío aéreo,0.0248,NEU,2023,11
2023-11-22,"Palta, uva, espárrago, cacao y jengibre entre los productos de agroexportación con mejor desempeño entre enero y septiembre de 2023",0.2708,NEU,2023,11
2023-11-21,"Perú ha desarrollado una cultura cafetalera de muy alta calidad en los últimos años, desde lo que es producción en finca hasta los mercados internacionales",0.8202,POS,2023,11
2023-11-21,PromPerú impulsa el cacao blanco en Europa,0.5875,POS,2023,11
2023-11-21,"“En el futuro, los exportadores tendrán que pagar un impuesto de carbono para enviar sus productos a Europa”",-0.8263,NEG,2023,11
2023-11-20,"Despachos al exterior de limón peruano sumaron 2.220 toneladas en octubre de 2023, mostrando una leve caída de -0.2%",-0.0278,NEU,2023,11
2023-11-20,Disponibilidad de mango en Estados Unidos disminuye significativamente este invierno ante menor producción de Perú y Ecuador,-0.3689,NEU,2023,11
2023-11-17,Agroexportaciones peruanas a los países del bloque APEC crecieron un 12.5% promedio anual desde 1998,0.2414,NEU,2023,11
2023-11-15,Perú ocupó el puesto 30 como proveedor mundial de flores y el sexto en América Latina en 2022,0.1053,NEU,2023,11
2023-11-14,"Suministro de diversos productos a los mercados mayoristas de Lima superó las 8,000 toneladas",0.1234,NEU,2023,11
2023-11-10,¿Como el Perú ganará la carrera agroexportadora aplicando la trazabilidad blockchain?,-0.0228,NEU,2023,11
2023-11-10,Campaña de la uva austral se inicia con incertidumbres climáticas,-0.9714,NEG,2023,11
2023-11-08,"""Nuestro primer envío de mangos Edward desde Perú fue todo un reto""",-0.9552,NEG,2023,11
2023-11-07,Perú exportó 696 toneladas de limón por US$ 951.000 en setiembre de este año,-0.0246,NEU,2023,11
2023-11-07,IPE: Valor de las agroexportaciones caerían por primera vez en 14 años,-0.8727,NEG,2023,11
2023-11-06,Gobierno asegura que productores de café exportarán sin restricciones a la Unión Europea,0.3015,NEU,2023,11
2023-11-06,Exportaciones peruanas de flores sumaron US$ 8.1 millones entre enero y agosto de 2023,0.4616,POS,2023,11
2023-11-06,Agrobanco otorgó créditos por más de S/ 1.700 millones en la campaña 20222/2023 beneficiando a más de 103.000 pequeños productores del país,0.2467,NEU,2023,11
2023-11-02,Exportaciones peruanas de cítricos caen -6% en volumen a la semana 42 de este año,-0.0448,NEU,2023,11
2023-10-30,Perú exportó 636.500 toneladas de palta por US$ 1.024 millones al cierre de septiembre,-0.684,NEG,2023,10
2023-10-27,Exportaciones peruanas de flores sumaron US$ 9.6 millones en 2022,0.677,POS,2023,10
2023-10-26,Agrovision apuesta por variedades más resilientes de arándanos adaptadas al clima,0.21,NEU,2023,10
2023-10-24,"Agroexportaciones peruanas sumaron más de US$ 5.700 millones entre enero y agosto de 2023, mostrando una caída de -6.5%",-0.0069,NEU,2023,10
2023-10-17,Perú exportó 1.733 toneladas de limones por US$ 2.2 millones en agosto de 2023,0.0263,NEU,2023,10
2023-10-13,Colombia exportaría entre 140 mil y 150 mil toneladas de palta Hass en 2023,0.1199,NEU,2023,10
2023-10-11,Aumentó el abastecimiento de limón y se vende a menos de S/ 4.00 kilo en el Mercado Mayorista de Lima,-0.055,NEU,2023,10
2023-10-11,La gestión operativa para la obtención de certificaciones agrícolas ha permitido a Perú posicionarse como un sobresaliente proveedor de frutas y hortalizas a nivel mundial,0.815,POS,2023,10
2023-10-10,Perú estima inicialmente exportar 72 millones de cajas de uva de mesa en la campaña 2023/2024,0.1826,NEU,2023,10
2023-10-09,Declaran el tercer domingo de octubre “Día del Chancho al Palo”,0.4051,NEU,2023,10
2023-10-05,“El objetivo de Hortifrut es llegar a todos los clientes posibles con la fruta más adecuada para cada uno de ellos”,-0.1619,NEU,2023,10
2023-10-04,"""La baja producción de uvas en Perú en combinación con la fuerte demanda estadounidense hará que los precios sean altos en el mercado europeo""",-0.2976,NEU,2023,10
2023-10-03,Se viene el III Concurso Nacional de Mieles 2023,0.5669,POS,2023,10
2023-10-03,Exportaciones peruanas de mango caerán entre 70 % y 80 % en volumen esta campaña,-0.7965,NEG,2023,10
2023-10-03,Exportaciones peruanas de uvas de mesa caerían 20 % en volumen en la campaña 2023/2024,-0.4446,NEG,2023,10
2023-10-03,Alisur: Este año se ha producido un 20 o 30 % menos de quinua,-0.0664,NEU,2023,10
2023-10-02,"Café piurano en la mira de compradores de Corea del Sur, Francia y Paraguay",0.4594,POS,2023,10
2023-10-02,"Perú exportó 6.298 toneladas de ajo por cerca de US$ 7 millones entre enero y agosto de 2023, mostrando un aumento de +27 % en volumen y +16 % en valor",0.3664,POS,2023,10
2023-10-02,Midagri: El café peruano ha conquistado 52 mercados internacionales por su calidad y sabor,0.6744,POS,2023,10
2023-09-29,"Precio del limón caerá a partir de octubre, pero de forma lenta",-0.3942,NEU,2023,9
2023-09-27,Se estiman unos volúmenes de mango de Perú sustancialmente menores por el calor,-0.7869,NEG,2023,9
2023-09-27,Créditos de Agrobanco siempre van acompañados del seguro agrario,0.1616,NEU,2023,9
2023-09-27,Ayer ingresaron 9.316 toneladas de alimentos a mercados mayoristas de Lima,0.0293,NEU,2023,9
2023-09-26,Midagri: pollo se comercializa a menos de S/ 5.00 el kilogramo en el mercado mayorista de Lima,-0.314,NEU,2023,9
2023-09-25,Mujeres emprendedoras de Piura comercializan miel de abeja,0.6256,POS,2023,9
2023-09-22,Piura exportará a Corea 20 toneladas de frejol loctao sembrado en el desierto de Sechura,0.4001,NEU,2023,9
2023-09-21,“La inflación de alimentos nos va a seguir afectando hasta el otro año”,-0.817,NEG,2023,9
2023-09-21,Piura celebra la exportación pionera de uvas de dicha región al mercado de Japón por parte de la empresa Verfrut,0.6351,POS,2023,9
2023-09-21,Oferta exportable de alimentos de Piura buscará diversificar sus mercados,0.5551,POS,2023,9
2023-09-19,Limón inició la semana a S/ 9.44 el kilogramo en mayorista,0.1098,NEU,2023,9
2023-09-19,Agroexportaciones peruanas de 2024 estarían en riesgo por el impacto de El Niño,-0.772,NEG,2023,9
